path	creation	modification	lines
./services/ui-web/node_modules/happy-dom/lib/console/enums/VirtualConsoleLogTypeEnum.d.ts	2025-12-06 09:08:29.201498762 -0500	2025-12-06 09:08:29.201498762 -0500	22
./services/ui-web/node_modules/happy-dom/lib/console/enums/VirtualConsoleLogTypeEnum.d.ts.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/console/IVirtualConsolePrinter.d.ts	2025-12-06 09:08:29.150498670 -0500	2025-12-06 09:08:29.151498671 -0500	51
./services/ui-web/node_modules/happy-dom/lib/console/IVirtualConsoleLogEntry.d.ts	2025-12-06 09:08:29.150498670 -0500	2025-12-06 09:08:29.150498670 -0500	9
./services/ui-web/node_modules/happy-dom/lib/console/VirtualConsole.d.ts.map	2025-12-06 09:08:29.087498555 -0500	2025-12-06 09:08:29.087498555 -0500	0
./services/ui-web/node_modules/happy-dom/lib/console/IVirtualConsoleLogGroup.js.map	2025-12-06 09:08:29.061498508 -0500	2025-12-06 09:08:29.061498508 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/PluginArray.js	2025-12-06 09:08:28.972498346 -0500	2025-12-06 09:08:28.972498346 -0500	50
./services/ui-web/node_modules/happy-dom/lib/navigator/Navigator.d.ts.map	2025-12-06 09:08:29.065498515 -0500	2025-12-06 09:08:29.065498515 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeTypeArray.js.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/Plugin.js	2025-12-06 09:08:28.972498346 -0500	2025-12-06 09:08:28.972498346 -0500	53
./services/ui-web/node_modules/happy-dom/lib/navigator/PluginArray.d.ts.map	2025-12-06 09:08:29.067498519 -0500	2025-12-06 09:08:29.067498519 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeTypeArray.d.ts.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeType.d.ts.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeTypeArray.js	2025-12-06 09:08:28.969917648 -0500	2025-12-06 09:08:28.969917648 -0500	41
./services/ui-web/node_modules/happy-dom/lib/navigator/PluginArray.d.ts	2025-12-06 09:08:29.159498686 -0500	2025-12-06 09:08:29.159498686 -0500	38
./services/ui-web/node_modules/happy-dom/lib/navigator/Navigator.js	2025-12-06 09:08:28.970498342 -0500	2025-12-06 09:08:28.970498342 -0500	212
./services/ui-web/node_modules/happy-dom/lib/navigator/Plugin.d.ts.map	2025-12-06 09:08:29.067498519 -0500	2025-12-06 09:08:29.067498519 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeType.js.map	2025-12-06 09:08:29.063498511 -0500	2025-12-06 09:08:29.063498511 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeTypeArray.d.ts	2025-12-06 09:08:29.154498677 -0500	2025-12-06 09:08:29.154498677 -0500	31
./services/ui-web/node_modules/happy-dom/lib/navigator/PluginArray.js.map	2025-12-06 09:08:29.067498519 -0500	2025-12-06 09:08:29.067498519 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/Plugin.d.ts	2025-12-06 09:08:29.159498686 -0500	2025-12-06 09:08:29.159498686 -0500	40
./services/ui-web/node_modules/happy-dom/lib/navigator/Navigator.js.map	2025-12-06 09:08:29.065498515 -0500	2025-12-06 09:08:29.065498515 -0500	0
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeType.js	2025-12-06 09:08:28.969917648 -0500	2025-12-06 09:08:28.969917648 -0500	31
./services/ui-web/node_modules/happy-dom/lib/navigator/MimeType.d.ts	2025-12-06 09:08:29.154498677 -0500	2025-12-06 09:08:29.154498677 -0500	25
./services/ui-web/node_modules/happy-dom/lib/navigator/Navigator.d.ts	2025-12-06 09:08:29.156498680 -0500	2025-12-06 09:08:29.156498680 -0500	144
./services/ui-web/node_modules/happy-dom/lib/navigator/Plugin.js.map	2025-12-06 09:08:29.067498519 -0500	2025-12-06 09:08:29.067498519 -0500	0
./services/ui-web/node_modules/happy-dom/lib/PropertySymbol.d.ts.map	2025-12-06 09:08:29.068498520 -0500	2025-12-06 09:08:29.068498520 -0500	0
./services/ui-web/node_modules/happy-dom/lib/xml-serializer/XMLSerializer.js.map	2025-12-06 09:08:29.090498560 -0500	2025-12-06 09:08:29.090498560 -0500	0
./services/ui-web/node_modules/happy-dom/lib/xml-serializer/XMLSerializer.js	2025-12-06 09:08:28.993498384 -0500	2025-12-06 09:08:28.993498384 -0500	192
./services/ui-web/node_modules/happy-dom/lib/xml-serializer/XMLSerializer.d.ts.map	2025-12-06 09:08:29.090498560 -0500	2025-12-06 09:08:29.090498560 -0500	0
./services/ui-web/node_modules/happy-dom/lib/xml-serializer/XMLSerializer.d.ts	2025-12-06 09:08:29.204498768 -0500	2025-12-06 09:08:29.205498770 -0500	16
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManagerDebugError.d.ts	2025-12-06 09:08:29.092406633 -0500	2025-12-06 09:08:29.092406633 -0500	11
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManagerDebugError.d.ts.map	2025-12-06 09:08:28.996166313 -0500	2025-12-06 09:08:28.996166313 -0500	0
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManager.d.ts.map	2025-12-06 09:08:28.996166313 -0500	2025-12-06 09:08:28.996166313 -0500	0
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManager.js	2025-12-06 09:08:28.900653873 -0500	2025-12-06 09:08:28.900653873 -0500	300
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManager.js.map	2025-12-06 09:08:28.996166313 -0500	2025-12-06 09:08:28.996166313 -0500	0
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManagerDebugError.js.map	2025-12-06 09:08:28.996166313 -0500	2025-12-06 09:08:28.996166313 -0500	0
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManagerDebugError.js	2025-12-06 09:08:28.900653873 -0500	2025-12-06 09:08:28.901564309 -0500	14
./services/ui-web/node_modules/happy-dom/lib/async-task-manager/AsyncTaskManager.d.ts	2025-12-06 09:08:29.091498562 -0500	2025-12-06 09:08:29.091498562 -0500	99
./services/ui-web/node_modules/happy-dom/lib/dom-implementation/DOMImplementation.d.ts.map	2025-12-06 09:08:29.023498439 -0500	2025-12-06 09:08:29.023498439 -0500	0
./services/ui-web/node_modules/happy-dom/lib/dom-implementation/DOMImplementation.js	2025-12-06 09:08:28.927494735 -0500	2025-12-06 09:08:28.927494735 -0500	49
./services/ui-web/node_modules/happy-dom/lib/dom-implementation/DOMImplementation.d.ts	2025-12-06 09:08:29.110206141 -0500	2025-12-06 09:08:29.110206141 -0500	36
./services/ui-web/node_modules/happy-dom/lib/dom-implementation/DOMImplementation.js.map	2025-12-06 09:08:29.023498439 -0500	2025-12-06 09:08:29.023498439 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderEventTypeEnum.js.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderReadyStateEnum.js	2025-12-06 09:08:28.931498271 -0500	2025-12-06 09:08:28.931498271 -0500	7
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderFormatEnum.js.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderReadyStateEnum.js.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.030498451 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderEventTypeEnum.d.ts	2025-12-06 09:08:29.116498608 -0500	2025-12-06 09:08:29.116498608 -0500	9
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderEventTypeEnum.d.ts.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderFormatEnum.js	2025-12-06 09:08:28.931498271 -0500	2025-12-06 09:08:28.931498271 -0500	8
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderFormatEnum.d.ts	2025-12-06 09:08:29.116498608 -0500	2025-12-06 09:08:29.116498608 -0500	7
./services/ui-web/node_modules/happy-dom/lib/file/FileReader.d.ts	2025-12-06 09:08:29.116498608 -0500	2025-12-06 09:08:29.116498608 -0500	56
./services/ui-web/node_modules/happy-dom/lib/file/FileReader.js.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/Blob.d.ts	2025-12-06 09:08:29.094498568 -0500	2025-12-06 09:08:29.094498568 -0500	66
./services/ui-web/node_modules/happy-dom/lib/file/FileReader.d.ts.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/File.d.ts.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReader.js	2025-12-06 09:08:28.931498271 -0500	2025-12-06 09:08:28.931498271 -0500	170
./services/ui-web/node_modules/happy-dom/lib/file/Blob.js.map	2025-12-06 09:08:28.996498389 -0500	2025-12-06 09:08:28.996498389 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/File.js	2025-12-06 09:08:28.930498269 -0500	2025-12-06 09:08:28.931498271 -0500	32
./services/ui-web/node_modules/happy-dom/lib/file/Blob.js	2025-12-06 09:08:28.903238197 -0500	2025-12-06 09:08:28.903238197 -0500	147
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderReadyStateEnum.d.ts.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderEventTypeEnum.js	2025-12-06 09:08:28.931498271 -0500	2025-12-06 09:08:28.931498271 -0500	10
./services/ui-web/node_modules/happy-dom/lib/file/Blob.d.ts.map	2025-12-06 09:08:28.996166313 -0500	2025-12-06 09:08:28.996498389 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderFormatEnum.d.ts.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/file/File.d.ts	2025-12-06 09:08:29.116498608 -0500	2025-12-06 09:08:29.116498608 -0500	27
./services/ui-web/node_modules/happy-dom/lib/file/FileReaderReadyStateEnum.d.ts	2025-12-06 09:08:29.116498608 -0500	2025-12-06 09:08:29.117498610 -0500	6
./services/ui-web/node_modules/happy-dom/lib/file/File.js.map	2025-12-06 09:08:29.029498449 -0500	2025-12-06 09:08:29.029498449 -0500	0
./services/ui-web/node_modules/happy-dom/lib/PropertySymbol.d.ts	2025-12-06 09:08:29.160498688 -0500	2025-12-06 09:08:29.160498688 -0500	409
./services/ui-web/node_modules/happy-dom/lib/history/HistoryScrollRestorationEnum.js	2025-12-06 09:08:28.933043820 -0500	2025-12-06 09:08:28.933043820 -0500	6
./services/ui-web/node_modules/happy-dom/lib/history/History.d.ts.map	2025-12-06 09:08:29.031498453 -0500	2025-12-06 09:08:29.031498453 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/HistoryScrollRestorationEnum.d.ts.map	2025-12-06 09:08:29.031498453 -0500	2025-12-06 09:08:29.031498453 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/History.js.map	2025-12-06 09:08:29.031498453 -0500	2025-12-06 09:08:29.031498453 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/HistoryItemList.d.ts	2025-12-06 09:08:29.118498611 -0500	2025-12-06 09:08:29.118498611 -0500	23
./services/ui-web/node_modules/happy-dom/lib/history/HistoryItemList.d.ts.map	2025-12-06 09:08:29.031498453 -0500	2025-12-06 09:08:29.031498453 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/IHistoryItem.d.ts.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/IHistoryItem.js.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/History.d.ts	2025-12-06 09:08:29.117498610 -0500	2025-12-06 09:08:29.118498611 -0500	81
./services/ui-web/node_modules/happy-dom/lib/history/HistoryItemList.js.map	2025-12-06 09:08:29.031498453 -0500	2025-12-06 09:08:29.031498453 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/History.js	2025-12-06 09:08:28.933043820 -0500	2025-12-06 09:08:28.933043820 -0500	174
./services/ui-web/node_modules/happy-dom/lib/history/IHistoryItem.d.ts	2025-12-06 09:08:29.141498653 -0500	2025-12-06 09:08:29.141498653 -0500	11
./services/ui-web/node_modules/happy-dom/lib/history/HistoryScrollRestorationEnum.js.map	2025-12-06 09:08:29.031498453 -0500	2025-12-06 09:08:29.031498453 -0500	0
./services/ui-web/node_modules/happy-dom/lib/history/HistoryScrollRestorationEnum.d.ts	2025-12-06 09:08:29.118498611 -0500	2025-12-06 09:08:29.118498611 -0500	5
./services/ui-web/node_modules/happy-dom/lib/history/IHistoryItem.js	2025-12-06 09:08:28.959498322 -0500	2025-12-06 09:08:28.959498322 -0500	1
./services/ui-web/node_modules/happy-dom/lib/history/HistoryItemList.js	2025-12-06 09:08:28.933043820 -0500	2025-12-06 09:08:28.933043820 -0500	62
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IIntersectionObserverInit.d.ts.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserverEntry.js.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserver.js.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserverEntry.js	2025-12-06 09:08:28.964598730 -0500	2025-12-06 09:08:28.964598730 -0500	22
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IIntersectionObserverInit.d.ts	2025-12-06 09:08:29.141498653 -0500	2025-12-06 09:08:29.141498653 -0500	15
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserverEntry.d.ts	2025-12-06 09:08:29.145498660 -0500	2025-12-06 09:08:29.145498660 -0500	22
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserver.d.ts	2025-12-06 09:08:29.145498660 -0500	2025-12-06 09:08:29.145498660 -0500	40
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserverEntry.d.ts.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserver.js	2025-12-06 09:08:28.964598730 -0500	2025-12-06 09:08:28.964598730 -0500	52
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IntersectionObserver.d.ts.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IIntersectionObserverInit.js.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/intersection-observer/IIntersectionObserverInit.js	2025-12-06 09:08:28.960498324 -0500	2025-12-06 09:08:28.960498324 -0500	1
./services/ui-web/node_modules/happy-dom/lib/config/IHTMLElementTagNameMap.js.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/NamespaceURI.js.map	2025-12-06 09:08:29.065498515 -0500	2025-12-06 09:08:29.065498515 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfigContentModelEnum.js	2025-12-06 09:08:28.935681196 -0500	2025-12-06 09:08:28.935681196 -0500	12
./services/ui-web/node_modules/happy-dom/lib/config/NamespaceURI.d.ts.map	2025-12-06 09:08:29.065498515 -0500	2025-12-06 09:08:29.065498515 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/ISVGElementTagNameMap.d.ts	2025-12-06 09:08:29.149498668 -0500	2025-12-06 09:08:29.149498668 -0500	126
./services/ui-web/node_modules/happy-dom/lib/config/ISVGElementTagNameMap.js.map	2025-12-06 09:08:29.060498506 -0500	2025-12-06 09:08:29.060498506 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfigContentModelEnum.d.ts.map	2025-12-06 09:08:29.033498457 -0500	2025-12-06 09:08:29.034498458 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/IHTMLElementTagNameMap.js	2025-12-06 09:08:28.959498322 -0500	2025-12-06 09:08:28.959498322 -0500	1
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfig.d.ts	2025-12-06 09:08:29.122759569 -0500	2025-12-06 09:08:29.122759569 -0500	18
./services/ui-web/node_modules/happy-dom/lib/config/SVGElementConfig.js.map	2025-12-06 09:08:29.074498531 -0500	2025-12-06 09:08:29.075498533 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/SVGElementConfig.d.ts	2025-12-06 09:08:29.178498720 -0500	2025-12-06 09:08:29.179498722 -0500	7
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfig.js.map	2025-12-06 09:08:29.033498457 -0500	2025-12-06 09:08:29.033498457 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/IHTMLElementTagNameMap.d.ts.map	2025-12-06 09:08:29.053498493 -0500	2025-12-06 09:08:29.053498493 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfig.d.ts.map	2025-12-06 09:08:29.033498457 -0500	2025-12-06 09:08:29.033498457 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/SVGElementConfig.d.ts.map	2025-12-06 09:08:29.074498531 -0500	2025-12-06 09:08:29.074498531 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/NamespaceURI.js	2025-12-06 09:08:28.970498342 -0500	2025-12-06 09:08:28.970498342 -0500	8
./services/ui-web/node_modules/happy-dom/lib/config/ISVGElementTagNameMap.js	2025-12-06 09:08:28.966498335 -0500	2025-12-06 09:08:28.966498335 -0500	1
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfigContentModelEnum.d.ts	2025-12-06 09:08:29.122759569 -0500	2025-12-06 09:08:29.122759569 -0500	11
./services/ui-web/node_modules/happy-dom/lib/config/IHTMLElementTagNameMap.d.ts	2025-12-06 09:08:29.141498653 -0500	2025-12-06 09:08:29.141498653 -0500	180
./services/ui-web/node_modules/happy-dom/lib/config/ISVGElementTagNameMap.d.ts.map	2025-12-06 09:08:29.060498506 -0500	2025-12-06 09:08:29.060498506 -0500	0
./services/ui-web/node_modules/happy-dom/lib/config/NamespaceURI.d.ts	2025-12-06 09:08:29.156498680 -0500	2025-12-06 09:08:29.156498680 -0500	9
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfig.js	2025-12-06 09:08:28.935681196 -0500	2025-12-06 09:08:28.935681196 -0500	488
./services/ui-web/node_modules/happy-dom/lib/config/SVGElementConfig.js	2025-12-06 09:08:28.979561115 -0500	2025-12-06 09:08:28.979561115 -0500	70
./services/ui-web/node_modules/happy-dom/lib/config/HTMLElementConfigContentModelEnum.js.map	2025-12-06 09:08:29.034498458 -0500	2025-12-06 09:08:29.034498458 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/BrowserWindow.js	2025-12-06 09:08:28.905638851 -0500	2025-12-06 09:08:28.906498226 -0500	1644
./services/ui-web/node_modules/happy-dom/lib/window/Window.js	2025-12-06 09:08:28.991498380 -0500	2025-12-06 09:08:28.991498380 -0500	48
./services/ui-web/node_modules/happy-dom/lib/window/WindowPageOpenUtility.js	2025-12-06 09:08:28.991498380 -0500	2025-12-06 09:08:28.991498380 -0500	152
./services/ui-web/node_modules/happy-dom/lib/window/BrowserWindow.js.map	2025-12-06 09:08:29.000498397 -0500	2025-12-06 09:08:29.000498397 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/ITimerLoopsLimit.d.ts.map	2025-12-06 09:08:29.061498508 -0500	2025-12-06 09:08:29.061498508 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/ITimerLoopsLimit.d.ts	2025-12-06 09:08:29.150498670 -0500	2025-12-06 09:08:29.150498670 -0500	4
./services/ui-web/node_modules/happy-dom/lib/window/GlobalWindow.js.map	2025-12-06 09:08:29.030498451 -0500	2025-12-06 09:08:29.030498451 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/IOptionalTimerLoopsLimit.js	2025-12-06 09:08:28.964598730 -0500	2025-12-06 09:08:28.964598730 -0500	1
./services/ui-web/node_modules/happy-dom/lib/window/BrowserWindow.d.ts.map	2025-12-06 09:08:28.999498395 -0500	2025-12-06 09:08:29.000498397 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/WindowPageOpenUtility.d.ts	2025-12-06 09:08:29.202498764 -0500	2025-12-06 09:08:29.202498764 -0500	29
./services/ui-web/node_modules/happy-dom/lib/window/WindowContextClassExtender.js	2025-12-06 09:08:28.991498380 -0500	2025-12-06 09:08:28.991498380 -0500	230
./services/ui-web/node_modules/happy-dom/lib/window/IOptionalTimerLoopsLimit.d.ts.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/GlobalWindow.d.ts.map	2025-12-06 09:08:29.030498451 -0500	2025-12-06 09:08:29.030498451 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/Window.js.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/DetachedWindowAPI.d.ts.map	2025-12-06 09:08:29.017498428 -0500	2025-12-06 09:08:29.017498428 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/INodeJSGlobal.js	2025-12-06 09:08:28.964598730 -0500	2025-12-06 09:08:28.964598730 -0500	1
./services/ui-web/node_modules/happy-dom/lib/window/WindowContextClassExtender.d.ts.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.089498559 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/GlobalWindow.js	2025-12-06 09:08:28.931498271 -0500	2025-12-06 09:08:28.931498271 -0500	84
./services/ui-web/node_modules/happy-dom/lib/window/WindowBrowserContext.d.ts	2025-12-06 09:08:29.202498764 -0500	2025-12-06 09:08:29.202498764 -0500	74
./services/ui-web/node_modules/happy-dom/lib/window/WindowBrowserContext.js.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/WindowContextClassExtender.js.map	2025-12-06 09:08:29.089498559 -0500	2025-12-06 09:08:29.089498559 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/WindowContextClassExtender.d.ts	2025-12-06 09:08:29.202498764 -0500	2025-12-06 09:08:29.202498764 -0500	14
./services/ui-web/node_modules/happy-dom/lib/window/DetachedWindowAPI.js	2025-12-06 09:08:28.924498258 -0500	2025-12-06 09:08:28.924498258 -0500	115
./services/ui-web/node_modules/happy-dom/lib/window/Window.d.ts	2025-12-06 09:08:29.202498764 -0500	2025-12-06 09:08:29.202498764 -0500	35
./services/ui-web/node_modules/happy-dom/lib/window/BrowserWindow.d.ts	2025-12-06 09:08:29.096498571 -0500	2025-12-06 09:08:29.097498573 -0500	1130
./services/ui-web/node_modules/happy-dom/lib/window/WindowPageOpenUtility.d.ts.map	2025-12-06 09:08:29.089498559 -0500	2025-12-06 09:08:29.089498559 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/DetachedWindowAPI.d.ts	2025-12-06 09:08:29.107498591 -0500	2025-12-06 09:08:29.107498591 -0500	93
./services/ui-web/node_modules/happy-dom/lib/window/VMGlobalPropertyScript.d.ts.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/INodeJSGlobal.js.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/IOptionalTimerLoopsLimit.d.ts	2025-12-06 09:08:29.146498662 -0500	2025-12-06 09:08:29.146498662 -0500	4
./services/ui-web/node_modules/happy-dom/lib/window/CrossOriginBrowserWindow.js	2025-12-06 09:08:28.909498231 -0500	2025-12-06 09:08:28.909498231 -0500	119
./services/ui-web/node_modules/happy-dom/lib/window/CrossOriginBrowserWindow.d.ts	2025-12-06 09:08:29.100606819 -0500	2025-12-06 09:08:29.100606819 -0500	84
./services/ui-web/node_modules/happy-dom/lib/window/ITimerLoopsLimit.js.map	2025-12-06 09:08:29.061498508 -0500	2025-12-06 09:08:29.061498508 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/WindowBrowserContext.js	2025-12-06 09:08:28.991498380 -0500	2025-12-06 09:08:28.991498380 -0500	93
./services/ui-web/node_modules/happy-dom/lib/window/CrossOriginBrowserWindow.d.ts.map	2025-12-06 09:08:29.003498402 -0500	2025-12-06 09:08:29.003498402 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/GlobalWindow.d.ts	2025-12-06 09:08:29.117498610 -0500	2025-12-06 09:08:29.117498610 -0500	78
./services/ui-web/node_modules/happy-dom/lib/window/VMGlobalPropertyScript.js.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/IScrollToOptions.d.ts.map	2025-12-06 09:08:29.059498504 -0500	2025-12-06 09:08:29.059498504 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/WindowPageOpenUtility.js.map	2025-12-06 09:08:29.089498559 -0500	2025-12-06 09:08:29.089498559 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/ITimerLoopsLimit.js	2025-12-06 09:08:28.966498335 -0500	2025-12-06 09:08:28.966498335 -0500	1
./services/ui-web/node_modules/happy-dom/lib/window/INodeJSGlobal.d.ts	2025-12-06 09:08:29.144498659 -0500	2025-12-06 09:08:29.144498659 -0500	67
./services/ui-web/node_modules/happy-dom/lib/window/CrossOriginBrowserWindow.js.map	2025-12-06 09:08:29.003498402 -0500	2025-12-06 09:08:29.003498402 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/IScrollToOptions.js	2025-12-06 09:08:28.966498335 -0500	2025-12-06 09:08:28.966498335 -0500	1
./services/ui-web/node_modules/happy-dom/lib/window/WindowBrowserContext.d.ts.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/VMGlobalPropertyScript.d.ts	2025-12-06 09:08:29.201498762 -0500	2025-12-06 09:08:29.201498762 -0500	3
./services/ui-web/node_modules/happy-dom/lib/window/INodeJSGlobal.d.ts.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/VMGlobalPropertyScript.js	2025-12-06 09:08:28.991425483 -0500	2025-12-06 09:08:28.991425483 -0500	58
